Date,Time,Latitude,Longitude,EPC,Unit,Type
2015-05-26,18:15:00.147,61.6143,-123.4219,25.4,kA,G
2015-05-26,18:50:11.536,60.314,-124.5694,15.0,kA,C
2015-05-26,18:52:05.303,60.3032,-124.565,27.2,kA,C
2015-05-26,18:52:05.310,60.3134,-124.5701,13.8,kA,C
2015-05-26,19:08:15.636,61.0168,-120.5608,53.1,kA,C
2015-05-26,19:09:42.645,61.022,-120.5758,43.8,kA,G
2015-05-26,19:12:15.078,61.0201,-120.5171,-18.3,kA,C
2015-05-26,19:12:15.083,61.0181,-120.5474,-28.1,kA,G
2015-05-26,19:13:39.724,60.9571,-124.7632,20.6,kA,C
2015-05-26,19:13:42.537,61.0354,-120.5308,25.8,kA,C
2015-05-26,19:15:55.412,58.6394,-124.4623,-24.3,kA,G
2015-05-26,19:20:14.837,58.626,-124.4462,-40.3,kA,G
2015-05-26,19:21:57.868,60.9523,-120.453,51.4,kA,G
2015-05-26,19:36:35.834,58.6297,-124.2982,14.3,kA,C
2015-05-26,19:37:15.903,58.6094,-124.2849,-12.8,kA,G
2015-05-26,19:37:15.928,58.6087,-124.276,-16.4,kA,G
2015-05-26,19:37:15.960,58.5883,-124.2833,-11.1,kA,C
2015-05-26,19:37:43.841,60.4298,-124.4912,-21.4,kA,G
2015-05-26,19:38:43.964,58.617,-124.2722,-38.0,kA,G
2015-05-26,19:38:44.003,58.6004,-124.3078,-32.7,kA,G
2015-05-26,19:38:44.030,58.6163,-124.2983,-15.5,kA,G
2015-05-26,19:38:44.132,58.6299,-124.3103,-14.9,kA,G
2015-05-26,19:39:29.915,58.62,-124.3139,16.5,kA,C
2015-05-26,19:41:04.076,60.4503,-124.4959,25.2,kA,C
2015-05-26,19:42:41.876,60.8213,-120.3144,187.2,kA,G
2015-05-26,19:43:27.740,60.4459,-124.4882,9.7,kA,C
2015-05-26,19:43:27.740,60.4497,-124.4901,24.8,kA,C
2015-05-26,19:43:27.740,60.454,-124.4603,-33.8,kA,G
2015-05-26,19:43:27.741,60.4561,-124.4831,18.5,kA,C
2015-05-26,19:43:29.139,58.6424,-124.3095,17.7,kA,C
2015-05-26,19:49:32.061,58.6056,-124.2362,17.2,kA,C
2015-05-26,19:53:00.592,60.8798,-124.8017,-22.2,kA,G
2015-05-26,19:53:50.385,60.9198,-124.771,-25.2,kA,G
2015-05-26,19:53:50.419,60.9284,-124.7777,-23.7,kA,G
2015-05-26,19:54:23.672,60.9184,-124.6187,-37.0,kA,G
2015-05-26,19:58:10.235,58.6305,-124.2406,13.7,kA,C
2015-05-26,19:58:37.446,58.1915,-122.2203,-28.7,kA,G
2015-05-26,19:58:37.446,58.1116,-122.3559,43.7,kA,G
2015-05-26,19:58:37.468,58.196,-122.2234,-19.6,kA,G
2015-05-26,19:58:37.493,58.1963,-122.2303,-13.0,kA,G
2015-05-26,20:00:09.822,60.9447,-124.5552,-28.6,kA,G
2015-05-26,20:00:09.823,60.9783,-124.5139,12.3,kA,C
2015-05-26,20:00:09.827,60.984,-124.5067,10.6,kA,C
2015-05-26,20:00:09.828,60.9742,-124.4866,9.7,kA,C
2015-05-26,20:00:51.933,60.8875,-124.668,-48.3,kA,G
2015-05-26,20:00:51.951,60.8882,-124.6754,-8.8,kA,G
2015-05-26,20:01:28.232,60.9833,-124.506,15.6,kA,C
2015-05-26,20:02:17.636,60.8431,-124.5725,19.0,kA,C
2015-05-26,20:03:01.046,60.915,-124.6244,-59.7,kA,G
2015-05-26,20:03:03.469,60.7771,-124.3904,36.9,kA,C
2015-05-26,20:04:25.579,60.7716,-124.372,-23.5,kA,G
2015-05-26,20:04:25.593,60.7731,-124.3834,-10.7,kA,G
2015-05-26,20:04:45.460,60.9135,-124.6061,15.4,kA,G
2015-05-26,20:04:45.460,60.9138,-124.5978,-28.6,kA,G
2015-05-26,20:04:45.461,60.9212,-124.5713,16.5,kA,G
2015-05-26,20:04:45.470,60.9077,-124.6052,18.2,kA,C
2015-05-26,20:04:53.119,58.5713,-124.2592,-115.6,kA,G
2015-05-26,20:04:53.432,58.5246,-124.2831,-15.3,kA,G
2015-05-26,20:05:12.629,60.9591,-124.5481,18.7,kA,G
2015-05-26,20:05:13.490,60.7715,-124.3747,-23.2,kA,G
2015-05-26,20:05:15.918,58.6349,-124.2648,14.3,kA,C
2015-05-26,20:06:02.572,58.6074,-124.3975,-34.0,kA,G
2015-05-26,20:06:22.029,60.9033,-124.6929,-107.4,kA,G
2015-05-26,20:06:30.754,58.6389,-124.2517,-11.3,kA,G
2015-05-26,20:07:10.664,60.9863,-124.5066,26.5,kA,C
2015-05-26,20:07:48.053,58.2258,-122.2259,-18.0,kA,G
2015-05-26,20:07:54.884,58.5701,-124.3734,-32.1,kA,G
2015-05-26,20:08:16.090,58.1746,-122.2894,-25.9,kA,G
2015-05-26,20:08:22.719,60.9428,-124.6526,-59.2,kA,G
2015-05-26,20:08:50.527,58.225,-122.2196,20.0,kA,G
2015-05-26,20:09:07.111,58.6264,-124.2294,-140.7,kA,G
2015-05-26,20:09:07.178,58.4958,-124.2861,32.7,kA,G
2015-05-26,20:09:07.199,58.5938,-124.2632,-15.4,kA,G
2015-05-26,20:09:07.314,58.6207,-124.256,-27.6,kA,G
2015-05-26,20:09:07.371,58.6182,-124.3062,-17.1,kA,G
2015-05-26,20:09:07.444,58.6146,-124.2315,-25.3,kA,G
2015-05-26,20:09:07.444,58.6225,-124.2763,26.8,kA,G
2015-05-26,20:09:23.726,60.9271,-124.6514,-41.1,kA,G
2015-05-26,20:09:23.738,60.9251,-124.6551,-17.0,kA,G
2015-05-26,20:09:23.755,60.9269,-124.6548,-24.0,kA,G
2015-05-26,20:09:46.990,58.2248,-122.2098,-23.5,kA,G
2015-05-26,20:09:47.006,58.2253,-122.2536,19.2,kA,G
2015-05-26,20:10:14.726,58.2368,-122.2141,-19.8,kA,G
2015-05-26,20:10:48.489,58.6392,-124.2362,-11.8,kA,G
2015-05-26,20:11:18.314,58.2647,-122.1545,-17.1,kA,G
2015-05-26,20:11:18.314,58.3312,-122.334,-44.9,kA,G
2015-05-26,20:11:18.315,58.2103,-122.1562,22.1,kA,G
2015-05-26,20:11:18.315,58.1523,-122.2943,-67.9,kA,G
2015-05-26,20:11:18.488,58.2472,-122.0188,-25.2,kA,G
2015-05-26,20:12:01.193,58.7052,-124.2185,-14.2,kA,G
2015-05-26,20:12:23.608,60.9453,-124.5673,-38.8,kA,G
2015-05-26,20:12:23.816,60.9668,-124.4943,-16.7,kA,G
2015-05-26,20:12:23.829,60.9943,-124.6407,-6.5,kA,G
2015-05-26,20:12:29.387,58.2375,-122.2411,-38.2,kA,G
2015-05-26,20:12:29.388,58.1164,-122.2273,-33.4,kA,G
2015-05-26,20:12:29.389,58.2398,-122.2353,16.4,kA,C
2015-05-26,20:12:29.542,58.326,-122.2952,-36.1,kA,G
2015-05-26,20:12:29.543,58.3133,-122.2352,-24.8,kA,G
2015-05-26,20:12:33.531,58.6495,-124.2522,22.5,kA,C
2015-05-26,20:13:10.417,58.6496,-124.2676,72.4,kA,G
2015-05-26,20:13:14.955,58.1599,-122.2694,-44.7,kA,G
2015-05-26,20:13:15.061,58.2344,-122.2963,-11.8,kA,G
2015-05-26,20:13:53.481,58.6542,-124.2638,20.8,kA,C
2015-05-26,20:13:55.868,58.2339,-122.3753,-25.2,kA,G
2015-05-26,20:14:26.643,58.6568,-124.3012,-9.8,kA,G
2015-05-26,20:14:40.283,60.775,-124.3563,19.4,kA,C
2015-05-26,20:14:40.283,60.7451,-124.3555,-17.3,kA,G
2015-05-26,20:14:40.285,60.7627,-124.3669,-21.7,kA,G
2015-05-26,20:15:00.243,58.6647,-124.2759,-12.2,kA,G
2015-05-26,20:15:45.339,58.5275,-124.3704,-14.4,kA,G
2015-05-26,20:16:42.305,58.6901,-124.289,-36.0,kA,G
2015-05-26,20:16:42.306,58.6666,-124.2384,20.8,kA,G
2015-05-26,20:16:45.355,60.9243,-124.7339,11.5,kA,C
2015-05-26,20:17:14.168,60.9874,-124.4934,-11.4,kA,G
2015-05-26,20:17:14.169,60.9198,-124.5451,30.3,kA,C
2015-05-26,20:17:17.999,58.6561,-124.2695,-10.5,kA,G
2015-05-26,20:18:06.997,58.6483,-124.2028,21.7,kA,C
2015-05-26,20:18:41.297,60.8275,-124.558,-29.5,kA,G
2015-05-26,20:18:41.335,60.8064,-124.5228,-25.4,kA,G
2015-05-26,20:18:42.063,58.1761,-122.2692,-37.4,kA,G
2015-05-26,20:18:42.064,58.264,-122.2538,11.2,kA,C
2015-05-26,20:19:08.934,58.6148,-124.1463,-16.8,kA,G
2015-05-26,20:19:08.939,58.6689,-124.4623,-13.1,kA,G
2015-05-26,20:19:08.944,58.6433,-124.2537,22.5,kA,C
2015-05-26,20:19:08.944,58.6997,-124.2353,-35.0,kA,G
2015-05-26,20:19:13.118,58.5568,-124.2023,-11.7,kA,G
2015-05-26,20:19:13.261,60.8134,-124.5184,-21.5,kA,G
2015-05-26,20:19:13.276,60.8559,-124.4746,-13.2,kA,G
2015-05-26,20:19:13.297,60.8197,-124.5604,-8.3,kA,G
2015-05-26,20:19:26.527,60.8153,-124.5194,-16.1,kA,G
2015-05-26,20:19:26.556,60.8138,-124.5293,-8.3,kA,G
2015-05-26,20:19:42.733,60.9573,-124.463,-16.9,kA,G
2015-05-26,20:19:51.075,60.8136,-124.5379,-9.5,kA,G
2015-05-26,20:19:51.140,60.8084,-124.5237,-9.1,kA,G
2015-05-26,20:20:32.023,60.9837,-124.5723,-93.8,kA,G
2015-05-26,20:20:32.023,60.8049,-124.4858,-83.3,kA,G
2015-05-26,20:20:32.067,60.8004,-124.5199,-21.0,kA,G
2015-05-26,20:20:32.083,60.8155,-124.5328,-18.2,kA,G
2015-05-26,20:20:32.107,60.8153,-124.5274,-30.4,kA,G
2015-05-26,20:20:53.312,58.2198,-122.165,43.6,kA,G
2015-05-26,20:20:53.325,58.2252,-122.1635,-22.0,kA,G
2015-05-26,20:21:09.753,58.5553,-124.3135,11.0,kA,C
2015-05-26,20:21:33.206,60.8163,-124.5347,-27.4,kA,G
2015-05-26,20:21:33.225,60.8272,-124.5321,-27.8,kA,G
2015-05-26,20:21:33.256,60.825,-124.5347,-19.3,kA,G
2015-05-26,20:22:11.244,60.8187,-124.5097,24.1,kA,C
2015-05-26,20:22:11.245,60.9049,-124.4369,-7.7,kA,G
2015-05-26,20:22:11.245,60.8228,-124.5113,18.4,kA,G
2015-05-26,20:22:11.255,60.7676,-124.5526,-8.6,kA,G
2015-05-26,20:22:48.701,60.8221,-124.5233,15.1,kA,C
2015-05-26,20:23:19.758,60.8266,-124.5116,14.1,kA,C
2015-05-26,20:23:20.574,58.6735,-124.1501,16.1,kA,G
2015-05-26,20:23:20.574,58.6722,-124.2395,14.0,kA,C
2015-05-26,20:23:22.196,60.8322,-120.9984,-26.7,kA,C
2015-05-26,20:23:33.758,58.2363,-122.1824,-26.1,kA,C
2015-05-26,20:23:33.759,58.2313,-122.17,20.4,kA,G
2015-05-26,20:23:33.779,58.2827,-122.3549,-11.8,kA,G
2015-05-26,20:24:14.413,58.3043,-122.2099,-21.3,kA,G
2015-05-26,20:24:16.389,60.8189,-124.4986,-10.1,kA,G
2015-05-26,20:24:16.390,60.821,-124.5075,26.4,kA,G
2015-05-26,20:24:16.401,60.8462,-124.4744,-8.5,kA,G
2015-05-26,20:24:59.416,58.2401,-122.1842,-12.4,kA,G
2015-05-26,20:25:08.504,60.8219,-124.3913,21.7,kA,C
2015-05-26,20:25:22.470,60.9072,-124.5021,18.9,kA,G
2015-05-26,20:25:38.830,58.4868,-124.2662,-18.1,kA,G
2015-05-26,20:25:38.919,58.4886,-124.3148,-11.4,kA,G
2015-05-26,20:25:39.020,58.4936,-124.2802,-16.1,kA,G
2015-05-26,20:26:10.105,60.9145,-124.5102,14.0,kA,C
2015-05-26,20:26:33.226,58.2421,-122.1885,12.9,kA,C
2015-05-26,20:26:33.486,58.2437,-122.184,13.0,kA,C
2015-05-26,20:27:50.467,58.2429,-122.1955,-59.5,kA,G
2015-05-26,20:27:50.483,58.2401,-122.204,-13.6,kA,G
2015-05-26,20:27:50.496,58.2426,-122.154,-23.3,kA,G
2015-05-26,20:27:50.518,58.2406,-122.199,-20.7,kA,G
2015-05-26,20:27:50.682,58.2375,-122.2137,-9.8,kA,G
2015-05-26,20:28:27.442,58.2626,-122.1854,21.0,kA,C
2015-05-26,20:28:27.442,58.259,-122.1379,-32.1,kA,G
2015-05-26,20:28:27.443,58.2576,-122.1954,-19.5,kA,G
2015-05-26,20:28:32.573,58.663,-124.299,16.2,kA,G
2015-05-26,20:28:32.581,58.6653,-124.2488,15.4,kA,C
2015-05-26,20:28:55.698,58.2936,-122.1838,-11.4,kA,G
2015-05-26,20:28:55.767,58.243,-122.1921,-39.0,kA,G
2015-05-26,20:28:58.554,60.8935,-124.4908,-162.2,kA,G
2015-05-26,20:28:58.574,60.9004,-124.5155,-22.1,kA,G
2015-05-26,20:28:58.574,60.8829,-124.504,35.3,kA,G
2015-05-26,20:28:58.580,60.7713,-124.3704,-19.2,kA,C
2015-05-26,20:28:59.016,60.7972,-124.5571,-22.0,kA,G
2015-05-26,20:28:59.017,60.8679,-124.5264,-9.3,kA,G
2015-05-26,20:29:40.697,58.2612,-122.1539,-30.4,kA,G
2015-05-26,20:29:55.035,58.5752,-124.2229,-119.7,kA,G
2015-05-26,20:29:55.087,58.5757,-124.2157,-56.4,kA,G
2015-05-26,20:29:55.123,58.576,-124.2157,-19.6,kA,G
2015-05-26,20:30:27.280,58.2639,-122.182,-30.0,kA,G
2015-05-26,20:30:27.327,58.2434,-122.1822,-25.7,kA,G
2015-05-26,20:30:27.380,58.2682,-122.1827,-16.4,kA,G
2015-05-26,20:30:27.416,58.2692,-122.1706,-14.2,kA,G
2015-05-26,20:30:27.416,58.2498,-122.1833,-7.7,kA,G
2015-05-26,20:30:27.507,58.2655,-122.169,-23.7,kA,G
2015-05-26,20:31:20.108,60.82,-124.5239,-11.0,kA,G
2015-05-26,20:31:20.167,60.8041,-124.516,-10.0,kA,G
2015-05-26,20:31:20.168,60.7751,-124.5152,-8.3,kA,G
2015-05-26,20:31:35.239,60.8301,-124.564,-11.8,kA,G
2015-05-26,20:31:35.284,60.832,-124.5676,-13.0,kA,G
2015-05-26,20:31:35.602,60.8858,-124.5228,-8.7,kA,G
2015-05-26,20:31:35.659,60.8607,-124.5438,-25.8,kA,G
2015-05-26,20:31:35.698,60.8605,-124.5455,-11.2,kA,G
2015-05-26,20:31:35.881,60.8595,-124.5446,-11.2,kA,G
2015-05-26,20:32:05.110,58.2194,-122.0941,-17.5,kA,G
2015-05-26,20:32:05.359,58.2268,-122.0913,-64.3,kA,G
2015-05-26,20:32:11.860,58.704,-124.2368,15.6,kA,C
2015-05-26,20:33:17.029,60.8647,-124.5287,12.7,kA,C
2015-05-26,20:33:53.391,60.8652,-124.5251,-11.4,kA,G
2015-05-26,20:33:53.406,60.8776,-124.5906,-8.3,kA,G
2015-05-26,20:33:53.436,60.8729,-124.5431,-11.1,kA,G
2015-05-26,20:33:53.473,60.8716,-124.5447,-21.6,kA,G
2015-05-26,20:33:53.498,60.8767,-124.55,-16.1,kA,G
2015-05-26,20:34:09.732,58.2954,-121.9799,-26.0,kA,G
2015-05-26,20:34:09.734,58.2652,-122.1948,14.3,kA,C
2015-05-26,20:35:18.066,60.799,-124.4988,-11.2,kA,G
2015-05-26,20:35:21.228,58.533,-124.2301,-15.2,kA,G
2015-05-26,20:35:40.169,60.8873,-124.464,-40.9,kA,G
2015-05-26,20:35:40.197,60.8865,-124.4765,-11.9,kA,G
2015-05-26,20:35:40.279,60.8883,-124.4722,-14.0,kA,G
2015-05-26,20:36:27.228,60.8679,-124.4468,11.1,kA,C
2015-05-26,20:36:27.715,60.925,-124.4911,-53.8,kA,G
2015-05-26,20:36:27.716,60.8366,-124.433,33.6,kA,G
2015-05-26,20:36:38.941,58.5341,-124.2291,12.9,kA,C
2015-05-26,20:38:15.666,58.2421,-122.0994,22.6,kA,G
2015-05-26,20:38:48.247,60.8521,-124.5596,-19.4,kA,G
2015-05-26,20:38:48.320,60.843,-124.5434,-14.9,kA,C
2015-05-26,20:38:48.397,60.8592,-124.5641,-16.5,kA,G
2015-05-26,20:38:48.480,60.8552,-124.5587,-29.2,kA,G
2015-05-26,20:39:14.657,58.7417,-123.4299,12.0,kA,C
2015-05-26,20:41:05.547,58.3381,-121.9354,-18.7,kA,G
2015-05-26,20:41:05.548,58.2508,-122.1173,20.3,kA,C
2015-05-26,20:41:41.593,58.7388,-123.4736,20.1,kA,C
2015-05-26,20:43:45.532,58.745,-123.4763,12.4,kA,C
2015-05-26,20:43:56.829,60.8234,-124.74,-29.0,kA,G
2015-05-26,20:44:01.467,60.8,-124.3849,-69.3,kA,G
2015-05-26,20:44:01.488,60.7968,-124.5742,-7.7,kA,G
2015-05-26,20:44:24.725,60.8617,-124.6692,31.3,kA,C
2015-05-26,20:44:30.733,58.1427,-122.1198,-33.6,kA,G
2015-05-26,20:45:15.178,60.8447,-124.7082,-30.2,kA,G
2015-05-26,20:45:15.209,60.8395,-124.704,-17.9,kA,G
2015-05-26,20:45:15.242,60.8487,-124.6855,-18.1,kA,G
2015-05-26,20:45:15.377,60.8526,-124.6976,-14.4,kA,G
2015-05-26,20:46:07.473,60.7949,-124.6962,-14.8,kA,G
2015-05-26,20:46:34.894,58.43,-124.2921,16.3,kA,C
2015-05-26,20:46:34.902,58.4229,-124.2699,-12.9,kA,G
2015-05-26,20:47:11.605,60.9448,-124.4321,-107.6,kA,G
2015-05-26,20:47:11.624,60.9271,-124.4947,-28.1,kA,G
2015-05-26,20:48:49.905,58.7986,-124.73,-14.2,kA,G
2015-05-26,20:49:17.889,60.6896,-124.4847,-23.4,kA,G
2015-05-26,20:49:17.919,60.6982,-124.4941,-16.4,kA,C
2015-05-26,20:49:17.987,60.6933,-124.4861,-42.8,kA,G
2015-05-26,20:49:18.020,60.6963,-124.4929,-16.7,kA,G
2015-05-26,20:49:25.867,60.7973,-124.4788,-14.2,kA,G
2015-05-26,20:49:25.921,60.7967,-124.4746,-21.8,kA,G
2015-05-26,20:49:25.959,60.8009,-124.4796,-18.2,kA,G
2015-05-26,20:49:25.993,60.7988,-124.4806,-14.9,kA,G
2015-05-26,20:51:13.049,60.8105,-124.8035,-6.5,kA,G
2015-05-26,20:51:14.224,58.904,-124.761,-20.2,kA,G
2015-05-26,20:51:25.600,58.8023,-123.4304,-18.2,kA,G
2015-05-26,20:52:12.439,60.7921,-124.7852,23.3,kA,C
2015-05-26,20:52:57.494,60.7338,-124.5729,-28.9,kA,G
2015-05-26,20:53:23.059,60.7029,-124.462,25.3,kA,C
2015-05-26,20:53:23.059,60.7256,-124.4155,-43.8,kA,G
2015-05-26,20:55:18.041,60.754,-124.4114,-35.2,kA,G
2015-05-26,20:55:18.041,60.7505,-124.4243,46.3,kA,G
2015-05-26,20:56:43.709,58.2453,-121.9882,11.4,kA,C
2015-05-26,20:56:43.718,58.2483,-122.0039,9.7,kA,C
2015-05-26,20:58:44.071,60.8473,-124.7685,-56.4,kA,G
2015-05-26,20:58:44.082,60.8526,-124.7762,-14.3,kA,G
2015-05-26,20:58:44.130,60.8528,-124.7759,-12.9,kA,C
2015-05-26,20:59:52.835,60.7215,-124.4251,8.7,kA,C
2015-05-26,20:59:53.118,60.7503,-124.4568,-22.7,kA,G
2015-05-26,20:59:53.197,60.7585,-124.4598,-20.6,kA,G
2015-05-26,21:00:40.681,58.8405,-124.7244,12.6,kA,C
2015-05-26,21:00:40.837,58.8511,-124.6215,-31.9,kA,G
2015-05-26,21:01:53.211,60.7057,-124.3842,-5.9,kA,G
2015-05-26,21:03:42.924,60.752,-124.4388,-14.4,kA,G
2015-05-26,21:03:43.086,60.7626,-124.4487,-17.8,kA,C
2015-05-26,21:03:43.141,60.763,-124.4495,-9.1,kA,G
2015-05-26,21:06:17.415,58.8697,-124.6129,-13.6,kA,G
2015-05-26,21:06:31.816,58.2635,-122.0216,-17.6,kA,G
2015-05-26,21:08:36.321,58.2587,-121.9249,-129.0,kA,G
2015-05-26,21:08:36.363,58.2588,-121.9619,16.9,kA,G
2015-05-26,21:08:36.364,58.2464,-122.0235,-31.9,kA,G
2015-05-26,21:08:36.407,58.2564,-121.9757,-40.3,kA,G
2015-05-26,21:08:36.452,58.2604,-121.9523,-19.6,kA,G
2015-05-26,21:08:36.536,58.253,-121.9631,-32.2,kA,G
2015-05-26,21:08:36.536,58.2555,-121.9976,-19.3,kA,G
2015-05-26,21:09:43.660,58.2688,-122.0445,-12.8,kA,G
2015-05-26,21:12:54.840,58.1929,-122.0811,-16.2,kA,G
2015-05-26,21:13:54.221,58.2423,-122.0941,-25.0,kA,G
2015-05-26,21:13:54.221,58.2406,-122.1668,18.1,kA,G
2015-05-26,21:13:54.272,58.205,-122.0895,-22.7,kA,G
2015-05-26,21:13:55.605,60.9552,-124.2152,56.3,kA,C
2015-05-26,21:15:43.722,58.2087,-122.0544,-26.9,kA,G
2015-05-26,21:15:43.722,58.1873,-122.2047,20.4,kA,G
2015-05-26,21:15:43.923,58.2105,-122.0501,-9.4,kA,G
2015-05-26,21:16:42.896,58.2152,-122.0514,-36.5,kA,G
2015-05-26,21:16:42.965,58.2176,-122.0475,-20.1,kA,G
2015-05-26,21:16:43.049,58.2257,-122.0367,-47.6,kA,G
2015-05-26,21:16:43.119,58.2154,-122.0339,-30.5,kA,G
2015-05-26,21:17:15.936,60.9454,-124.2464,34.0,kA,C
2015-05-26,21:17:37.770,60.7386,-124.5043,18.1,kA,C
2015-05-26,21:17:37.771,60.7145,-124.4395,-18.3,kA,G
2015-05-26,21:20:36.790,60.6195,-124.2358,55.5,kA,C
2015-05-26,21:20:58.266,58.2618,-122.0362,-11.1,kA,G
2015-05-26,21:20:58.307,58.2328,-121.9981,-9.8,kA,G
2015-05-26,21:20:58.621,58.232,-121.9855,-19.6,kA,G
2015-05-26,21:20:58.714,58.2315,-121.9889,-26.5,kA,G
2015-05-26,21:21:43.148,58.2348,-121.993,-29.6,kA,G
2015-05-26,21:21:43.177,58.2344,-121.9781,-32.6,kA,G
2015-05-26,21:21:43.204,58.228,-121.9901,-17.2,kA,G
2015-05-26,21:21:43.260,58.247,-121.968,-9.9,kA,C
2015-05-26,21:22:10.642,58.6041,-124.0072,-32.6,kA,G
2015-05-26,21:22:10.656,58.6045,-124.0226,13.9,kA,C
2015-05-26,21:22:11.409,58.5997,-124.031,-12.4,kA,G
2015-05-26,21:22:35.821,58.2409,-121.9931,-15.2,kA,G
2015-05-26,21:22:56.984,58.6077,-124.0133,11.8,kA,C
2015-05-26,21:23:39.855,58.2397,-121.9922,-11.7,kA,G
2015-05-26,21:23:39.872,58.2873,-122.0391,-13.1,kA,G
2015-05-26,21:23:39.904,58.2816,-122.0602,-13.4,kA,G
2015-05-26,21:24:32.712,60.9642,-124.2123,18.2,kA,C
2015-05-26,21:24:57.878,58.6111,-124.0145,-11.1,kA,G
2015-05-26,21:25:42.141,58.2312,-121.9716,9.4,kA,C
2015-05-26,21:26:18.044,58.7926,-123.6979,17.4,kA,C
2015-05-26,21:26:18.045,58.7955,-123.6303,15.5,kA,C
2015-05-26,21:26:20.507,58.6209,-124.0339,15.4,kA,C
2015-05-26,21:26:20.507,58.6026,-124.0083,29.0,kA,C
2015-05-26,21:26:20.508,58.4737,-124.2158,-72.7,kA,G
2015-05-26,21:26:35.447,58.2913,-123.8505,-19.5,kA,G
2015-05-26,21:26:35.960,58.2088,-121.9414,-23.3,kA,G
2015-05-26,21:26:35.970,58.2446,-121.963,28.3,kA,C
2015-05-26,21:27:45.056,58.211,-124.0903,23.2,kA,C
2015-05-26,21:27:45.201,58.2783,-124.0911,-26.0,kA,G
2015-05-26,21:28:03.247,58.4826,-124.2096,9.5,kA,C
2015-05-26,21:28:04.087,58.5661,-124.2143,-96.2,kA,G
2015-05-26,21:28:04.107,58.5668,-124.227,-18.2,kA,G
2015-05-26,21:28:04.222,58.5689,-124.2,-14.5,kA,G
2015-05-26,21:29:02.440,58.6331,-123.9955,-21.1,kA,G
2015-05-26,21:29:12.980,58.2523,-123.8635,8.9,kA,C
2015-05-26,21:29:38.407,58.2326,-121.9678,27.1,kA,C
2015-05-26,21:29:38.408,58.2337,-122.0863,-38.3,kA,G
2015-05-26,21:29:38.409,58.1883,-121.9085,21.5,kA,C
2015-05-26,21:30:17.244,60.915,-123.9915,-27.4,kA,G
2015-05-26,21:30:17.376,60.901,-123.9616,38.1,kA,G
2015-05-26,21:30:18.294,60.7212,-124.9557,-26.5,kA,G
2015-05-26,21:30:18.311,60.7158,-124.9525,-8.1,kA,G
2015-05-26,21:30:18.337,60.7164,-124.9546,-20.0,kA,G
2015-05-26,21:30:31.556,58.6212,-123.996,15.4,kA,C
2015-05-26,21:30:42.966,58.3,-124.0218,-21.9,kA,G
2015-05-26,21:30:47.707,60.9116,-124.0941,-26.7,kA,C
2015-05-26,21:31:35.936,60.7375,-124.9244,-11.4,kA,G
2015-05-26,21:31:40.244,58.2619,-121.9964,11.9,kA,C
2015-05-26,21:32:00.224,58.2683,-123.9212,12.4,kA,C
2015-05-26,21:32:31.770,58.2689,-121.9888,16.9,kA,C
2015-05-26,21:32:49.006,58.2536,-124.0793,-26.8,kA,G
2015-05-26,21:32:49.165,58.2911,-123.836,10.3,kA,C
2015-05-26,21:33:06.313,60.8631,-124.7839,47.4,kA,G
2015-05-26,21:33:15.413,60.9522,-124.1671,24.4,kA,C
2015-05-26,21:34:11.326,60.8202,-124.9765,17.6,kA,G
2015-05-26,21:35:04.187,58.2737,-121.9418,-19.3,kA,G
2015-05-26,21:35:08.708,60.9505,-124.1761,19.4,kA,C
2015-05-26,21:35:08.709,60.9422,-124.1546,28.2,kA,C
2015-05-26,21:35:08.709,60.9467,-124.1511,-40.6,kA,G
2015-05-26,21:35:56.126,60.8364,-124.2304,43.7,kA,C
2015-05-26,21:35:58.047,58.4767,-124.1559,-15.9,kA,G
2015-05-26,21:36:18.493,58.327,-123.9341,-20.7,kA,G
2015-05-26,21:36:30.524,58.2595,-121.917,35.2,kA,G
2015-05-26,21:37:24.508,60.8353,-124.8425,44.0,kA,G
2015-05-26,21:37:28.349,58.26,-123.9241,15.9,kA,C
2015-05-26,21:37:28.466,58.1984,-124.0436,-29.1,kA,G
2015-05-26,21:38:33.536,58.2633,-121.9346,48.3,kA,C
2015-05-26,21:38:33.537,58.2662,-121.9455,33.0,kA,G
2015-05-26,21:38:33.539,58.2534,-121.9338,17.1,kA,G
2015-05-26,21:39:05.628,60.9315,-124.1213,-7.0,kA,G
2015-05-26,21:39:40.413,60.8107,-124.7669,26.0,kA,C
2015-05-26,21:40:57.430,60.9282,-124.081,16.7,kA,C
2015-05-26,21:41:23.833,58.2341,-124.0599,-45.3,kA,G
2015-05-26,21:42:03.225,58.3229,-123.9746,-20.8,kA,G
2015-05-26,21:42:16.698,60.9317,-124.0795,19.3,kA,C
2015-05-26,21:42:16.699,60.9134,-124.0636,-22.2,kA,G
2015-05-26,21:42:47.836,60.8227,-124.1542,21.3,kA,C
2015-05-26,21:43:34.469,60.9283,-124.0763,30.1,kA,C
2015-05-26,21:43:34.469,60.964,-123.9695,-55.5,kA,G
2015-05-26,21:43:34.470,60.9218,-124.0736,31.3,kA,C
2015-05-26,21:44:23.679,58.2817,-121.9131,18.4,kA,C
2015-05-26,21:44:35.184,60.9342,-124.0828,15.7,kA,C
2015-05-26,21:45:49.761,60.8511,-124.0836,15.8,kA,C
2015-05-26,21:47:03.408,58.4105,-123.8953,-29.7,kA,G
2015-05-26,21:49:09.499,58.3474,-123.9715,-21.4,kA,G
